sample_id,pae_mean,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry
vdjdb_full_14616,3.2654693,14.3,2.0290804,2.8,1.3,5.6599975,0.8579591836734693,0.0,1.4533877
vdjdb_full_14620,4.81166,14.6,2.6036408,4.6,1.5,8.3,0.551440329218107,0.0,1.8175583
vdjdb_full_14621,4.9165087,17.7,3.0319948,4.5,1.5,8.8,0.5924032140248356,0.008035062089116142,2.3183346
vdjdb_full_14622,5.2671876,16.1,2.970763,5.0,1.5,9.1,0.4895833333333333,0.003472222222222222,2.134375
vdjdb_full_14624,3.7456055,10.8,1.7924865,3.7,1.4,6.1,0.7685546875,0.0,0.8580078
vdjdb_full_14630,4.505664,18.7,3.1725087,3.9,1.4,8.1,0.697265625,0.01953125,1.8816407
vdjdb_full_14631,4.1773334,14.3,2.4142857,3.7,1.5,7.209997,0.7111111111111111,0.0,1.6737778
vdjdb_full_14633,6.247145,19.8,3.7129228,5.7,1.4,10.9,0.4126297577854671,0.026816608996539794,3.0358133
vdjdb_full_14635,4.5949244,10.4,2.1009603,4.4,1.8,7.5,0.5816186556927297,0.0,1.4038409
vdjdb_full_14637,5.117877,22.3,3.7397258,4.2,1.4,9.5,0.6048979591836735,0.035918367346938776,2.7115102
vdjdb_full_14638,5.609056,16.7,3.0064611,5.5,1.6,9.369995,0.4145408163265306,0.007653061224489796,1.7681122
vdjdb_full_14640,5.6089163,17.0,3.0327504,5.5,1.7,9.5,0.4224965706447188,0.00411522633744856,2.1171467
vdjdb_full_14641,4.1019025,10.8,2.0007362,4.0,1.6,6.9,0.7205707491082045,0.0,1.4252082
vdjdb_full_14642,5.4002743,17.9,2.9305449,5.0,1.8,9.2,0.49108367626886146,0.00823045267489712,2.061454
vdjdb_full_14643,5.475296,15.2,2.9338157,5.5,1.8,9.45,0.4437869822485207,0.0014792899408284023,1.47071
vdjdb_full_14644,3.4484375,11.9,1.9415225,3.1,1.2,5.869995,0.84765625,0.0,1.2933594
vdjdb_full_14645,3.2956007,9.1,1.553797,3.1,1.3,5.5,0.8442330558858502,0.0,1.1258026
vdjdb_full_14646,5.125444,23.2,3.9278784,4.0,1.6500001,11.1,0.6730769230769231,0.038461538461538464,2.565089
vdjdb_full_14647,5.7457857,16.0,3.05324,5.4,2.0,10.0,0.4339229968782518,0.005202913631633715,2.0722163
vdjdb_full_14648,2.1784203,9.1,1.015266,2.1,1.1,3.2,0.9788797061524335,0.0,0.45858583
vdjdb_full_14652,4.6414266,17.5,3.130817,3.8,1.4,9.4,0.6515775034293553,0.006858710562414266,1.9484226
vdjdb_full_14654,3.603889,10.4,1.736995,3.5,1.4900001,5.8,0.8311111111111111,0.0,1.1197778
vdjdb_full_14655,7.096433,18.9,3.62596,7.2,2.2,11.7,0.3100137174211248,0.01783264746227709,2.2532237
vdjdb_full_14656,5.9988065,17.2,3.5264406,5.9,1.5,10.719995,0.4150596877869605,0.013774104683195593,2.0640955
vdjdb_full_14657,2.793512,9.4,1.2594354,2.6,1.3,4.4,0.9420415224913494,0.0,0.85449827
vdjdb_full_14658,2.1857266,7.1,0.98409253,2.0,1.1,3.5,0.9809688581314879,0.0,0.70882356
vdjdb_full_14661,4.823967,12.5,2.4289925,4.8,1.7,8.1,0.5351239669421488,0.0,1.5421488
vdjdb_full_14664,3.3893557,12.7,1.9814408,3.1,1.2,5.869995,0.8486328125,0.0,1.3373047
vdjdb_full_14667,2.3539946,7.4,1.003687,2.2,1.2,3.6,0.9761248852157943,0.0,0.6110193
vdjdb_full_14669,4.131139,14.2,2.3209913,3.8,1.4,7.1200013,0.7146776406035665,0.0,1.3426611
vdjdb_full_14671,2.690509,7.6,1.3456358,2.4,1.2,4.7,0.9174382716049383,0.0,0.9137346
vdjdb_full_14673,2.4261246,10.6,1.3526634,2.2,1.2,3.7,0.9377162629757786,0.0,0.832872
vdjdb_full_14674,5.9656606,15.8,3.2746859,6.0,1.6,10.6,0.40790842872008326,0.001040582726326743,2.1348596
vdjdb_full_14675,4.322085,13.7,2.2439904,4.2,1.4,7.1200013,0.6707818930041153,0.0,1.4491084
vdjdb_full_14678,4.118,13.2,2.1762476,3.8,1.4900001,7.1,0.7288888888888889,0.0,1.6653334
vdjdb_full_14680,4.58,11.9,2.5145454,4.3,1.4,8.059998,0.5738775510204082,0.0,1.2579591
vdjdb_full_14681,5.129489,16.0,2.7470596,4.8,1.5,8.7,0.5184304399524375,0.0023781212841854932,1.8960762
vdjdb_full_14682,5.277889,13.5,2.7623641,5.1,1.8,9.0,0.4811111111111111,0.0,1.610889
vdjdb_full_14684,2.9006054,10.1,1.4377899,2.7,1.2,4.7,0.9195501730103807,0.0,1.0095155
vdjdb_full_14686,3.2345703,12.2,1.7669315,3.0,1.2,5.369995,0.876953125,0.0,1.1761719
vdjdb_full_14687,6.1942225,23.5,4.4854913,5.1,1.5,12.7,0.49333333333333335,0.06333333333333334,3.305778
vdjdb_full_14688,4.7173333,15.4,2.7697551,4.1,1.4,8.5,0.6155555555555555,0.0011111111111111111,2.2088888
vdjdb_full_14689,4.7305307,16.5,2.4538713,4.4,1.7,8.1,0.5967346938775511,0.0016326530612244899,1.9420408
vdjdb_full_14692,3.0511718,10.9,1.6816329,2.7,1.3,5.3,0.8837890625,0.0,1.2234375
vdjdb_full_14693,6.8314123,17.7,3.9491086,7.3,1.6800003,11.8,0.38545953360768176,0.015089163237311385,1.9443071
vdjdb_full_14694,2.3538063,8.3,1.0933557,2.2,1.1,3.7,0.9697231833910035,0.0,0.6276817
vdjdb_full_14695,4.427575,13.0,2.4242144,4.1,1.5,8.0,0.6243496357960457,0.0,1.6618106
vdjdb_full_14696,5.437543,16.2,3.2316785,4.9,1.6500001,10.0,0.5017301038062284,0.006055363321799308,1.7352941
vdjdb_full_14699,2.612672,9.1,1.2113502,2.4,1.3,4.1,0.9467401285583104,0.0,0.8022039
vdjdb_full_14700,2.479155,8.4,1.2259202,2.3,1.1,4.0,0.9494949494949495,0.0,0.74857664
vdjdb_full_14701,3.384,10.3,1.5135865,3.3,1.5,5.2,0.8704,0.0,1.0028801
vdjdb_full_14702,2.1572485,5.1,0.8581962,2.1,1.0,3.3,0.9970414201183432,0.0,0.48313606
vdjdb_full_14716,1.815561,4.7,0.6642955,1.7,1.0,2.6,1.0,0.0,0.2892857
vdjdb_full_14717,1.9353334,7.9,1.0681013,1.7,0.9,3.1,0.9744444444444444,0.0,0.7004444
vdjdb_full_14718,2.230727,5.3,0.8190728,2.2,1.1,3.3,0.9972565157750343,0.0,0.33470508
vdjdb_full_14720,5.9401793,16.0,3.890895,5.6499996,1.5,11.2,0.47831632653061223,0.003826530612244898,1.9267857
vdjdb_full_14722,2.1923184,11.0,1.2759445,1.9,1.0,3.5,0.9629629629629629,0.0,0.8120713
vdjdb_full_14724,6.251029,15.9,3.7446811,6.3,1.3800002,11.4,0.41975308641975306,0.0027434842249657062,1.1116599
vdjdb_full_14725,3.1819263,9.0,1.6994807,2.9,1.1,5.5,0.8287752675386445,0.0,0.5093936
vdjdb_full_14726,2.3515086,6.6,0.90225774,2.3,1.1,3.5,0.9864724245577523,0.0,0.5752341
vdjdb_full_14729,2.631213,6.4,1.2165229,2.5,1.1,4.5,0.9526627218934911,0.0,0.7943787
vdjdb_full_14736,2.4692383,7.6,1.0853611,2.3,1.2,3.8,0.962890625,0.0,0.62519526
vdjdb_full_14737,3.1479182,8.0,1.3664246,3.0,1.4,5.0,0.8946938775510204,0.0,0.94824487
vdjdb_full_14738,3.5145328,16.8,2.7519345,2.6,1.1,7.5,0.7941176470588235,0.0017301038062283738,2.0221455
vdjdb_full_14739,3.4016438,14.4,2.4910302,2.7,1.1,7.0,0.7811418685121108,0.0,1.8794118
vdjdb_full_14740,4.0664444,20.5,2.9047787,3.5,1.4,7.2,0.7888888888888889,0.016666666666666666,1.9688889
vdjdb_full_14744,3.5360813,13.6,2.4867034,2.8,1.1,7.1,0.7820408163265307,0.0,1.8829389
vdjdb_full_14745,2.1187499,5.3,0.8049529,2.1,1.1,3.1,0.994140625,0.0,0.3828125
vdjdb_full_14750,2.8865635,13.3,1.9798024,2.3,1.0,5.5,0.8644470868014269,0.0,1.5129607
vdjdb_full_14754,3.551509,14.9,2.370755,3.0,1.2,6.6,0.8407908428720083,0.0,1.749844
vdjdb_full_14755,3.0876951,13.6,2.2890475,2.4,1.0,6.519995,0.8365472910927456,0.0,1.6699724
vdjdb_full_14756,3.8400366,15.2,2.7844865,3.1,1.2,7.9,0.7401285583103765,0.0009182736455463728,2.1719007
vdjdb_full_14757,3.8505967,18.5,3.337326,2.6,1.0,8.7,0.7731864095500459,0.01652892561983471,2.3799815
vdjdb_full_14758,3.8641868,17.3,3.2658021,2.6,1.1,8.6,0.7655709342560554,0.012975778546712802,2.380277
vdjdb_full_14765,1.8506174,4.4,0.82538784,1.8,0.8,2.9,1.0,0.0,0.28888887
vdjdb_full_14766,3.0516987,10.8,1.9516186,2.5,1.1,5.8199954,0.8310376492194674,0.0,1.4609734
vdjdb_full_14769,2.7658737,11.8,1.7448312,2.3,1.0,5.1,0.8929845422116528,0.0,1.3200951
vdjdb_full_14774,3.3638673,15.1,2.732652,2.3,1.0,7.469995,0.810546875,0.0009765625,1.865625
vdjdb_full_14788,7.740305,21.4,4.503127,6.9,2.2,14.4,0.2894736842105263,0.08033240997229917,3.7163434
vdjdb_full_14789,4.6174226,23.3,3.6375108,3.8,1.3,8.6,0.650887573964497,0.028928336620644313,2.323603
vdjdb_full_14796,4.6719847,17.9,2.6968794,4.1,1.8,8.3,0.646295294753921,0.003244997295835587,1.9287183
vdjdb_full_14798,2.3295012,7.1,0.9714709,2.2,1.2,3.6,0.9847645429362881,0.0,0.6725762
vdjdb_full_14799,5.0093126,16.3,3.182606,4.6,1.4,9.8,0.559375,0.004375,1.758125
vdjdb_full_14802,4.950694,22.9,3.870242,4.0,1.6,9.2,0.6501095690284879,0.039444850255661065,2.850986
vdjdb_full_14811,1.8810613,4.6,0.6901054,1.8,1.1,2.8,1.0,0.0,0.32799998
vdjdb_full_14815,2.001625,5.8,0.78240645,1.9,1.1,3.0,0.99375,0.0,0.49425
vdjdb_full_14816,3.22673,15.7,2.1631997,2.7,1.3,5.7,0.8676470588235294,0.0017301038062283738,1.4697232
vdjdb_full_14818,3.5502858,14.9,2.1844876,3.1,1.4,6.2,0.8497959183673469,0.0,1.5237552
vdjdb_full_14821,6.2460055,19.3,3.5398045,6.4,1.5,10.419994,0.37373737373737376,0.018365472910927456,1.9932048
vdjdb_full_14822,1.8274691,4.8,0.65011996,1.7,1.0,2.7,1.0,0.0,0.33919752
vdjdb_full_14824,1.8936981,5.8,0.7076709,1.8,1.1,2.8,0.997229916897507,0.0,0.45221606
vdjdb_full_14825,1.8347993,4.4,0.6216891,1.8,1.1,2.7,1.0,0.0,0.3013889
vdjdb_full_14830,1.8219136,4.8,0.63502735,1.8,1.1,2.7,1.0,0.0,0.32111028
vdjdb_full_14831,5.48291,15.4,2.950154,5.4,1.6,9.169995,0.4541015625,0.0029296875,1.9154298
vdjdb_full_14834,1.788245,5.2,0.6558563,1.7,1.0,2.6,0.9983673469387755,0.0,0.44146943
vdjdb_full_14835,6.158218,18.1,3.6030183,5.7,1.6,10.95,0.4126297577854671,0.020761245674740483,2.55519
vdjdb_full_14836,1.9533966,4.7,0.6654945,1.9,1.1,2.8,1.0,0.0,0.41723886
vdjdb_full_14837,2.913966,10.3,1.5046012,2.8,1.2,4.7,0.9151234567901234,0.0,1.1195987
vdjdb_full_14841,2.1051757,5.2,0.76979256,2.1,1.1,3.1,0.9990234375,0.0,0.48183593
vdjdb_full_14844,5.642516,16.7,3.0966494,5.3,1.7,9.7,0.46189164370982555,0.005509641873278237,2.4435263
vdjdb_full_14847,2.6814044,16.4,1.8494372,2.3,1.2,4.1,0.9320987654320988,0.0023148148148148147,1.099537
vdjdb_full_14848,7.0756054,22.8,3.9159167,7.2,2.1,12.0,0.31833910034602075,0.03460207612456748,2.8041523
vdjdb_full_14851,2.5096421,15.3,1.684656,2.1,1.2,3.9,0.9488677867056245,0.0007304601899196494,0.9211103
vdjdb_full_14857,2.2019897,6.0,0.85314673,2.1,1.1,3.3,0.995674740484429,0.0,0.45726642
vdjdb_full_14861,2.4367034,8.9,1.1417336,2.2,1.2,3.8,0.9598337950138505,0.0,0.765928
vdjdb_full_14862,2.6695983,13.3,1.6338345,2.3,1.1,4.569995,0.9182825484764543,0.0,1.1610804
vdjdb_full_14867,2.1531248,6.2,0.88117796,2.0,1.1,3.3,0.9912109375,0.0,0.41718748
vdjdb_full_14872,1.9521632,5.2,0.7091684,1.9,1.1,2.8,0.9983673469387755,0.0,0.46759188
vdjdb_full_14873,4.3371897,14.6,2.3300102,4.1,1.5,7.4,0.6914600550964187,0.0,1.6532598
vdjdb_full_14874,2.1837192,6.2,0.8366999,2.1,1.2,3.3,0.9938271604938271,0.0,0.5927469
vdjdb_full_14875,2.7959595,9.0,1.3512645,2.6,1.3,4.5,0.9274563820018366,0.0,1.0034895
vdjdb_full_14880,2.1428242,6.7,0.8490796,2.1,1.1,3.3,0.9938271604938271,0.0,0.5220679
vdjdb_full_14882,3.7423828,14.7,2.6394284,3.0,1.2,7.4,0.7841796875,0.0,1.7464844
vdjdb_full_14883,2.8102858,9.0,1.2849174,2.7,1.3,4.5,0.9428571428571428,0.0,0.9211429
vdjdb_full_14886,3.264922,10.4,1.6779178,3.1,1.2,5.5,0.8429752066115702,0.0,1.1656564
vdjdb_full_14889,2.0298758,6.5,0.7823604,1.9,1.1,3.0,0.9963476990504018,0.0,0.43842217
vdjdb_full_14891,3.3924744,10.2,1.5692296,3.3,1.3,5.569995,0.8431122448979592,0.0,1.0645407
vdjdb_full_14893,2.4163268,7.5,1.0678658,2.2,1.2,3.8,0.9771428571428571,0.0,0.75134695
vdjdb_full_14900,2.5796735,10.0,1.1561879,2.4,1.2400001,4.0,0.963265306122449,0.0,0.8876735
vdjdb_full_14902,1.8480968,6.6,0.74227613,1.7,1.0,2.8,0.995674740484429,0.0,0.5636678
vdjdb_full_14903,2.9997075,11.4,1.6529541,2.7,1.2,5.019995,0.8897005113221329,0.0,1.1345507
vdjdb_full_14904,1.7541523,3.7,0.5516647,1.7,1.0,2.5,1.0,0.0,0.34083045
vdjdb_full_14908,1.9371142,8.4,0.9374021,1.8,1.0,2.9,0.9830246913580247,0.0,0.5464506
vdjdb_full_14911,2.1606648,5.4,0.7778379,2.1,1.2,3.2,0.997229916897507,0.0,0.45872578
vdjdb_full_14915,1.6655092,4.2,0.5497392,1.6,1.0,2.4,1.0,0.0,0.2662037
vdjdb_full_14918,3.5340278,13.8,1.943192,3.4,1.4,5.9,0.8287037037037037,0.0,1.4304013
vdjdb_full_14919,4.2901745,18.8,2.6620388,3.6,1.6,7.719995,0.7015610651974288,0.0073461891643709825,1.9169881
vdjdb_full_14920,1.9243973,5.4,0.70939904,1.8,1.1,2.8,0.9992695398100804,0.0,0.3902118
vdjdb_full_14921,2.1565585,8.2,0.9359357,2.0,1.1,3.2,0.9807098765432098,0.0,0.58503085
vdjdb_full_14922,4.457268,16.2,2.4474807,4.1,1.7,7.8,0.647918188458729,0.0014609203798392988,1.7744341
vdjdb_full_14924,2.6894083,10.1,1.3153076,2.4,1.3,4.4,0.9379108838568299,0.0,1.033455
vdjdb_full_14926,4.2230096,16.8,2.4245615,4.0,1.4,7.4,0.6983199415631848,0.0014609203798392988,1.6594595
vdjdb_full_14927,1.7229166,5.6,0.6381695,1.6,1.0,2.5,0.9992283950617284,0.0,0.35478395
vdjdb_full_14931,1.9286531,5.4,0.7366356,1.8,1.1,2.9,0.996734693877551,0.0,0.31967345
vdjdb_full_14932,1.9007304,5.7,0.7039486,1.8,1.1,2.8,0.9963476990504018,0.0,0.3688824
vdjdb_full_14934,3.6703286,15.7,2.6573513,3.0,1.2,7.0,0.782871972318339,0.0034602076124567475,1.7351211
vdjdb_full_14939,1.968144,6.9,0.79068094,1.9,1.1,3.0,0.9937673130193906,0.0,0.44072023
vdjdb_full_14945,2.6360002,8.3,1.1751934,2.5,1.3,4.1,0.953469387755102,0.0,0.74171424
vdjdb_full_14947,2.9145308,10.0,1.3389612,2.7,1.3400002,4.6599975,0.9208163265306123,0.0,0.9363265
vdjdb_full_14951,2.3748572,8.3,1.1086104,2.2,1.1,3.8,0.9689795918367347,0.0,0.67036736
vdjdb_full_14957,2.6622858,10.4,1.1832151,2.5,1.3,4.0,0.9559183673469388,0.0,0.6976326
vdjdb_full_14959,2.9439738,9.0,1.3761914,2.7,1.3,4.7,0.9196493791088386,0.0,1.0198685
vdjdb_full_14960,1.7807959,3.8,0.589127,1.7,1.0,2.6,1.0,0.0,0.2647059
vdjdb_full_14968,2.9774492,13.9,1.7998532,2.6,1.2,4.9,0.9072978303747534,0.0,1.1612097
vdjdb_full_14969,2.1484082,7.4,0.9287074,2.0,1.1,3.3,0.9853061224489796,0.0,0.5639184
vdjdb_full_14974,2.323886,7.6,0.9646449,2.3,1.1800003,3.5,0.9817384952520087,0.0,0.60452884
vdjdb_full_14977,2.3096325,7.0,0.95905834,2.2,1.2,3.5599976,0.9804081632653061,0.0,0.75314283
vdjdb_full_14981,2.3966067,6.3,0.94510454,2.3,1.2,3.6,0.9854570637119113,0.0,0.53448755
vdjdb_full_14985,2.0745845,6.7,0.8075463,2.0,1.1,3.1,0.9944598337950139,0.0,0.48739615
vdjdb_full_14986,4.145242,17.2,2.3030415,3.9,1.5,6.8500004,0.7240484429065744,0.0025951557093425604,1.7347751
vdjdb_full_14987,2.7097337,8.9,1.545513,2.3,1.0,4.9,0.9100091827364555,0.0,1.0988063
vdjdb_full_14992,2.5002315,8.2,1.0667064,2.4,1.2,3.8,0.9737654320987654,0.0,0.75509256
vdjdb_full_14995,2.50049,6.9,1.0289204,2.4,1.3,3.9,0.9730612244897959,0.0,0.66628575
vdjdb_full_14999,2.0290124,5.1,0.70039076,2.0,1.1,2.9,0.9976851851851852,0.0,0.47314817
vdjdb_full_15,1.7610352,5.8,0.69685066,1.7,1.0,2.5,0.9970703125,0.0,0.3857422
vdjdb_full_15002,2.3982253,7.4,1.0341043,2.3,1.2,3.7,0.9745370370370371,0.0,0.5986111
vdjdb_full_15006,1.8995918,4.7,0.6664617,1.9,1.1,2.8,1.0,0.0,0.37093878
vdjdb_full_15013,2.1205716,6.6,0.87394094,2.0,1.1,3.2,0.9885714285714285,0.0,0.54612243
vdjdb_full_15014,2.0265305,6.0,0.7813269,2.0,1.1,3.0,0.9942857142857143,0.0,0.41126528
vdjdb_full_15016,1.6992285,3.9,0.57359546,1.6,1.0,2.5,1.0,0.0,0.3154321
vdjdb_full_15017,4.0900464,18.5,2.6245224,3.7,1.4,7.2,0.7361111111111112,0.004629629629629629,1.8689816
vdjdb_full_15018,2.4638116,10.6,1.6341912,2.0,1.0,4.5,0.9182098765432098,0.0,1.1989198
vdjdb_full_15025,2.377006,6.6,0.9331245,2.3,1.2,3.5,0.9861111111111112,0.0,0.53950614
vdjdb_full_15026,3.7847035,15.5,2.6922338,3.0,1.3,8.0,0.7731529656607701,0.002081165452653486,1.9673258
vdjdb_full_15030,2.4795012,7.8,1.0522476,2.4,1.2,3.7,0.9750692520775623,0.0,0.5457064
vdjdb_full_15035,2.5725713,5.6,0.9990765,2.6,1.2,3.8,0.9844897959183674,0.0,0.6089796
vdjdb_full_15038,4.4275103,15.9,2.4226656,4.1,1.5,7.5,0.64,0.0024489795918367346,1.718041
vdjdb_full_15039,2.738276,8.7,1.2710276,2.6,1.2,4.4,0.9459459459459459,0.0,0.8401753
vdjdb_full_1504,4.751276,15.9,2.5568433,4.4,1.7,8.1,0.6096938775510204,0.0012755102040816326,1.8117347
vdjdb_full_15045,3.1283202,8.6,1.3785675,3.0,1.4,4.8,0.912109375,0.0,0.8874999
vdjdb_full_15047,2.6552632,10.2,1.3800192,2.4,1.2,4.3,0.9307479224376731,0.0,1.0401663
vdjdb_full_15049,1.9435917,5.2,0.7154118,1.9,1.0,2.8,0.9991836734693877,0.0,0.4638367
vdjdb_full_15059,5.245813,17.0,2.8150835,4.95,1.7,9.109998,0.5,0.0025,2.262375
vdjdb_full_1506,4.7133927,17.6,3.0606892,4.1499996,1.4,8.869995,0.6186224489795918,0.008928571428571428,2.3160715
vdjdb_full_15071,2.6360881,9.0,1.5342947,2.4,1.0,4.6,0.9201101928374655,0.0,0.78989905
vdjdb_full_15074,6.647168,18.5,3.698349,6.8,1.7,11.2,0.3701171875,0.0146484375,2.0080078
vdjdb_full_15080,5.773633,16.2,3.7403193,4.95,1.4,10.8,0.5,0.0048828125,1.8855469
vdjdb_full_15090,3.717708,12.9,2.0712562,3.5,1.3,6.6,0.7847222222222222,0.0,1.0381944
vdjdb_full_15099,6.4267755,21.2,4.073821,5.8,1.8400002,12.1,0.39591836734693875,0.053877551020408164,2.8666122
vdjdb_full_15100,2.2451842,6.0,0.951726,2.1,1.0,3.5,0.9881093935790726,0.0,0.55980974
vdjdb_full_15102,2.5769098,10.3,1.3982025,2.4,1.0,4.3,0.9496527777777778,0.0,0.80243057
vdjdb_full_15105,6.0945315,21.1,4.585493,4.8500004,1.3,13.0,0.5048828125,0.0625,3.6832032
vdjdb_full_15117,2.5582182,9.5,1.3632447,2.2,1.1,4.4,0.9351211072664359,0.0,0.98979235
vdjdb_full_15121,6.734568,15.3,4.2187314,7.0,1.4,12.469998,0.43209876543209874,0.012345679012345678,1.3888888
vdjdb_full_15123,4.137911,18.7,3.0004895,3.4,1.2,7.6,0.7465303140978816,0.01095690284879474,2.1881666
vdjdb_full_15124,6.35902,19.6,3.6551626,5.8,2.0400002,11.3,0.3983673469387755,0.027755102040816326,2.4747756
vdjdb_full_15126,4.815151,17.9,3.100742,4.4,1.4,8.7,0.6115702479338843,0.017447199265381085,2.3895319
vdjdb_full_15130,3.2916734,10.0,1.4718183,3.2,1.4,5.1,0.8791836734693877,0.0,1.0101224
vdjdb_full_15131,3.9042451,17.2,2.9452333,3.0,1.3,7.8,0.7673469387755102,0.009795918367346938,2.1957552
vdjdb_full_15133,4.6872687,16.4,2.8728588,4.1,1.45,8.7,0.5625,0.0015432098765432098,1.5229939
vdjdb_full_15138,3.4661763,15.6,2.7644725,2.5,1.1,7.1499996,0.7967128027681661,0.0025951557093425604,1.7787197
vdjdb_full_15139,4.9266667,12.7,2.519074,5.2,1.4,8.0,0.4622222222222222,0.0,1.4604443
vdjdb_full_15174,3.3132353,14.6,1.9532441,3.0,1.3,5.3,0.8823529411764706,0.0,1.3479239
vdjdb_full_15176,2.7244704,7.1,1.1553825,2.7,1.2,4.3,0.960555149744339,0.0,0.58436817
vdjdb_full_15177,6.2266207,19.5,4.1253557,5.1,1.45,12.1,0.4930555555555556,0.016975308641975308,2.4908953
vdjdb_full_15196,4.995117,13.7,3.1441128,4.3500004,1.3,9.3,0.5146484375,0.0,1.1582031
vdjdb_full_15213,6.221485,20.8,3.9289434,5.3,1.8,12.2,0.45691609977324266,0.036281179138321996,2.784694
vdjdb_full_15224,3.8762963,12.4,2.0114858,3.6,1.4,6.5,0.7338271604938271,0.0,1.3581235
vdjdb_full_15228,5.791111,15.7,3.113848,5.9,1.8,9.8,0.4488888888888889,0.0004938271604938272,1.6318024
vdjdb_full_15241,3.6114957,14.4,1.9787285,3.3,1.5,6.0,0.8227146814404432,0.0,1.1404432
vdjdb_full_15244,4.1876874,23.5,3.6546535,2.8,1.3,9.0,0.751875,0.028125,2.5796251
vdjdb_full_15246,1.6149236,4.2,0.5383452,1.6,0.9,2.3,1.0,0.0,0.2767857
vdjdb_full_15251,6.0151834,19.4,4.052466,4.9,1.3,11.5,0.5004081632653061,0.019591836734693877,2.057796
vdjdb_full_15252,3.0262756,19.5,2.613612,2.4,1.1,4.7,0.9107142857142857,0.016581632653061226,1.3132654
vdjdb_full_15253,1.9761719,9.4,1.0903333,1.8,1.0,2.8,0.9658203125,0.0,0.64374995
vdjdb_full_15255,3.8901744,12.1,2.1530862,3.4,1.3,6.8,0.63544536271809,0.0,0.6483012
vdjdb_full_15256,3.2031214,8.8,1.4533505,3.1,1.4,5.1,0.894901144640999,0.0,1.0809574
vdjdb_full_15257,4.046832,22.6,3.6189647,2.8,1.3,8.5,0.768595041322314,0.02938475665748393,2.4345272
vdjdb_full_15259,3.9613554,11.9,2.0160515,3.9,1.3,6.4,0.7348394768133175,0.0,1.4104637
vdjdb_full_15260,2.328114,10.8,1.2571306,2.1,1.1,3.7,0.9593425605536332,0.0,0.87525946
vdjdb_full_15262,1.890928,7.2,0.9023481,1.7,1.0,3.0,0.9826869806094183,0.0,0.56191134
vdjdb_full_15263,2.5918982,24.3,2.7888012,1.9,1.1,4.0,0.9290123456790124,0.016975308641975308,1.3646606
vdjdb_full_15265,3.3442907,10.3,1.6865827,3.2,1.2,5.5,0.833044982698962,0.0,0.66712797
vdjdb_full_15267,6.246775,16.4,3.8452017,5.4,1.5,11.6,0.47183673469387755,0.009795918367346938,1.7023674
vdjdb_full_15271,6.5656323,20.6,3.8238163,5.8,1.7400001,12.0,0.3616326530612245,0.03510204081632653,2.9258778
vdjdb_full_15272,5.259429,20.6,3.4290192,4.5,1.6,9.7,0.5692041522491349,0.025951557093425604,2.5268166
vdjdb_full_15285,5.2794757,20.5,3.0802379,4.8,1.9,9.3,0.5339506172839507,0.015432098765432098,2.0160491
vdjdb_full_15292,3.0159998,9.7,1.5240624,2.9,1.2,4.8,0.9066666666666666,0.0,0.86488885
vdjdb_full_15294,2.8808672,8.5,1.2575755,2.8,1.3,4.4,0.9413265306122449,0.0,0.6989796
vdjdb_full_15300,4.214619,21.2,3.2169025,3.4,1.2,8.2,0.754325259515571,0.020761245674740483,2.3247404
vdjdb_full_15301,3.5010803,15.6,2.208181,3.2,1.2,6.0,0.8518518518518519,0.0015432098765432098,1.3592592
vdjdb_full_15302,2.714197,13.3,2.1095874,2.0,1.1,5.3,0.8919667590027701,0.0,1.2948754
vdjdb_full_15305,3.4720702,14.9,2.4589324,2.8,1.2,6.8,0.8330078125,0.0,1.5902344
vdjdb_full_15307,2.9876952,9.4,1.4717141,2.7,1.2,5.0,0.8984375,0.0,0.91406256
vdjdb_full_15311,2.4316335,8.5,1.0680286,2.3,1.2,3.8,0.9760665972944849,0.0,0.7359001
vdjdb_full_15317,4.6086397,15.4,2.9389396,4.1,1.4,8.8,0.6592,0.0016,1.72544
vdjdb_full_15318,3.9956005,17.5,2.362231,3.5,1.4,6.8,0.7419738406658739,0.0035671819262782403,1.6107016
vdjdb_full_15327,6.557408,21.2,3.8126485,6.2,1.5,11.7,0.3449074074074074,0.02854938271604938,2.6126542
vdjdb_full_15336,2.3690948,10.5,1.4030634,2.0,1.1,4.0,0.9261186264308012,0.0,0.8443288
vdjdb_full_15341,5.3157134,18.6,3.3718321,4.7,1.4,10.5,0.5567117585848075,0.014568158168574402,2.3779397
vdjdb_full_15343,6.2314286,17.9,3.3262885,6.4,1.6,10.259997,0.34448979591836737,0.010612244897959184,2.006694
vdjdb_full_15344,5.361984,16.9,3.1872718,5.2,1.3,9.4,0.4830119375573921,0.0036730945821854912,1.3968779
vdjdb_full_15349,4.3063273,14.0,2.1623583,4.1,1.7,7.05,0.6944444444444444,0.0,1.6277778
vdjdb_full_15351,2.5599537,10.4,1.3580555,2.3,1.2,4.3,0.9320987654320988,0.0,0.904784
vdjdb_full_15355,2.589746,7.3,1.2070683,2.4,1.2,4.2,0.9453125,0.0,0.79980475
vdjdb_full_15356,3.7151387,14.8,2.4885805,3.0,1.3,7.3,0.7941176470588235,0.0,1.8171281
vdjdb_full_15359,2.7822828,10.2,1.512149,2.5,1.2,4.7,0.9096313912009513,0.0,0.97098696
